지점날짜,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간풍속 시각(hhmi),평균 풍속(m/s),최대 순간 풍속 풍향(deg),지점명,사고발생,사고위험
41720170427,13.6,9.8,600.0,19.1,1326.0,0.0,8.9,1303.0,2.6,289.7,417201704,0.0,0
41720170428,14.1,10.1,423.0,19.7,1420.0,0.0,8.8,1521.0,3.1,213.8,417201704,0.0,0
41720170429,17.2,10.4,526.0,23.1,1616.0,0.0,8.2,1511.0,2.5,272.8,417201704,0.0,0
41720170430,18.9,14.8,2256.0,27.0,1411.0,0.0,7.6,1346.0,2.7,199.7,417201704,0.0,0
41720170501,19.9,13.3,519.0,28.2,1520.0,0.0,5.2,1542.0,1.4,180.0,417201705,0.0,0
41720170502,20.4,14.3,554.0,27.2,1344.0,0.0,5.8,1407.0,1.2,194.1,417201705,1.0,1
41720170503,21.4,15.0,558.0,29.2,1433.0,0.0,7.7,1434.0,1.5,109.7,417201705,1.0,1
41720170504,21.5,16.3,251.0,26.8,1514.0,0.0,7.0,1944.0,1.4,284.1,417201705,0.0,0
41720170505,20.2,15.0,0.0,26.3,1435.0,0.0,8.2,1832.0,2.1,270.0,417201705,0.0,0
41720170506,14.9,12.1,605.0,18.7,1221.0,0.0,10.2,1646.0,3.1,208.1,417201705,0.0,0
41720170507,16.2,11.4,415.0,21.5,1359.0,0.0,7.7,1439.0,2.8,222.2,417201705,0.0,0
41720170508,18.0,13.1,509.0,22.8,1357.0,0.0,6.9,1202.0,2.0,202.5,417201705,0.0,0
41720170509,17.0,15.4,736.0,20.8,1350.0,3.5,7.0,1331.0,1.4,53.4,417201705,0.0,0
41720170510,15.8,14.0,455.0,20.0,1522.0,2.5,7.1,1808.0,1.8,239.1,417201705,0.0,0
41720170511,19.0,13.7,235.0,24.5,1730.0,0.5,5.1,1200.0,1.6,157.5,417201705,0.0,0
41720170512,19.2,17.0,2348.0,21.0,1146.0,0.0,7.6,1624.0,2.1,196.9,417201705,0.0,0
41720170513,16.1,12.3,2336.0,23.2,1348.0,6.0,12.0,1422.0,3.0,196.9,417201705,0.0,0
41720170514,15.7,11.9,325.0,20.2,1342.0,0.0,9.3,1214.0,3.0,312.2,417201705,1.0,1
41720170515,15.3,12.7,547.0,20.1,1406.0,0.0,6.7,1527.0,2.5,199.7,417201705,0.0,0
41720170516,16.7,13.1,524.0,22.0,1328.0,0.0,5.7,1503.0,2.0,247.5,417201705,0.0,0
41720170517,19.0,13.3,404.0,25.2,1559.0,0.0,6.1,1459.0,1.6,292.5,417201705,0.0,0
41720170518,20.3,14.5,506.0,26.2,1532.0,0.0,6.5,1608.0,1.9,196.9,417201705,0.0,0
41720170519,20.9,15.9,524.0,26.7,1417.0,0.0,7.0,1521.0,2.0,191.3,417201705,0.0,0
41720170520,20.8,15.7,505.0,26.2,1300.0,0.0,6.4,1526.0,1.8,300.9,417201705,0.0,0
41720170521,21.1,16.6,420.0,26.7,1454.0,0.0,5.9,1505.0,1.7,295.3,417201705,0.0,0
41720170522,21.6,16.4,500.0,26.6,1337.0,0.0,5.5,1505.0,1.5,194.1,417201705,0.0,0
41720170523,20.0,17.0,1922.0,23.8,1214.0,4.5,5.7,1231.0,1.6,188.4,417201705,0.0,0
41720170524,21.2,17.4,125.0,27.0,1659.0,0.5,6.4,1714.0,1.8,272.8,417201705,0.0,0
41720170525,19.1,15.5,2329.0,25.3,1419.0,0.0,8.9,1547.0,3.1,14.1,417201705,0.0,0
41720170526,17.1,13.3,522.0,22.1,1747.0,0.0,6.9,21.0,2.4,16.9,417201705,0.0,0
41720170527,19.1,13.6,526.0,24.7,1434.0,0.0,6.4,1536.0,2.2,236.3,417201705,1.0,1
41720170528,20.8,15.0,331.0,27.2,1426.0,0.0,8.1,1314.0,2.4,225.0,417201705,0.0,0
41720170529,21.9,18.2,532.0,27.3,1319.0,0.0,6.1,1433.0,2.0,191.3,417201705,0.0,0
41720170530,23.4,18.9,347.0,29.6,1430.0,0.0,6.6,1302.0,2.1,188.4,417201705,0.0,0
41720170531,23.0,18.4,422.0,28.3,1345.0,0.0,5.3,853.0,1.6,222.2,417201705,0.0,0
41720170601,22.8,20.6,2353.0,26.8,1505.0,0.5,9.2,1520.0,2.0,292.5,417201706,1.0,1
41720170602,21.2,17.8,600.0,25.5,1457.0,0.0,6.6,1350.0,2.0,323.4,417201706,0.0,0
41720170603,19.8,17.0,506.0,25.5,1353.0,0.0,7.4,1715.0,2.3,177.2,417201706,0.0,0
41720170604,21.6,16.3,423.0,27.8,1405.0,0.0,6.5,1510.0,1.8,281.3,417201706,0.0,0
41720170605,23.7,17.5,532.0,29.9,1646.0,0.0,6.3,2357.0,1.5,174.4,417201706,0.0,0
41720170606,19.4,14.7,2058.0,23.7,1.0,10.0,6.9,1956.0,2.3,39.4,417201706,0.0,0
41720170607,18.1,15.5,5.0,19.9,1705.0,7.0,6.2,359.0,1.8,165.9,417201706,0.0,0
41720170608,19.8,16.0,229.0,24.2,1414.0,0.0,7.0,1517.0,2.2,250.3,417201706,0.0,0
41720170609,20.9,18.1,402.0,24.8,1348.0,0.0,8.9,713.0,2.9,168.8,417201706,0.0,0
41720170610,21.6,16.0,728.0,27.6,1648.0,4.0,5.1,629.0,1.6,25.3,417201706,0.0,0
41720170611,23.3,17.1,344.0,28.6,1641.0,0.0,7.5,2213.0,1.7,75.9,417201706,1.0,1
41720170612,21.9,17.8,541.0,27.1,1342.0,0.0,6.6,824.0,2.1,59.1,417201706,0.0,0
41720170613,20.8,18.5,512.0,24.9,1326.0,0.0,6.6,1453.0,1.9,306.6,417201706,0.0,0
41720170614,21.0,18.0,538.0,25.5,1424.0,0.0,6.4,1406.0,2.3,194.1,417201706,0.0,0
41720170615,22.0,17.5,536.0,27.8,1406.0,0.0,5.8,1454.0,2.4,216.6,417201706,1.0,1
41720170616,24.6,20.3,528.0,31.7,1436.0,0.0,6.1,1314.0,1.9,177.2,417201706,0.0,0
41720170617,23.8,20.6,545.0,28.7,1531.0,0.0,5.6,1453.0,2.0,199.7,417201706,0.0,0
41720170618,24.0,19.2,547.0,30.6,1414.0,0.0,5.8,1406.0,1.6,168.8,417201706,0.0,0
41720170619,24.8,18.4,447.0,29.7,1639.0,0.0,5.0,1345.0,1.4,196.9,417201706,0.0,0
41720170620,25.9,20.5,504.0,32.1,1336.0,0.0,4.7,1441.0,1.2,278.4,417201706,0.0,0
41720170621,24.3,21.0,2322.0,29.7,1323.0,0.0,7.0,1442.0,2.1,230.6,417201706,0.0,0
41720170622,24.7,20.9,100.0,29.5,1725.0,0.0,7.6,1347.0,1.8,168.8,417201706,1.0,1
41720170623,26.4,20.8,557.0,32.6,1241.0,0.0,5.4,1542.0,1.4,225.0,417201706,0.0,0
41720170624,24.4,20.6,2246.0,27.3,1301.0,1.5,6.0,1559.0,1.3,303.8,417201706,0.0,0
41720170625,24.3,20.8,39.0,28.5,1345.0,0.5,6.1,1855.0,1.3,0.0,417201706,0.0,0
41720170626,23.1,19.9,1634.0,29.8,1410.0,27.5,10.2,1624.0,1.9,140.6,417201706,0.0,0
41720170627,24.6,20.7,354.0,29.0,1433.0,25.0,5.7,1520.0,1.6,202.5,417201706,0.0,0
41720170628,25.6,21.9,437.0,29.8,1521.0,0.0,5.1,1652.0,1.5,106.9,417201706,0.0,0
41720170629,25.9,21.9,506.0,31.2,1316.0,0.0,4.9,1453.0,1.5,191.3,417201706,0.0,0
41720170630,26.1,23.1,608.0,30.7,1218.0,0.0,5.6,1341.0,1.4,292.5,417201706,1.0,1
41720170701,24.9,22.5,406.0,30.5,1452.0,0.0,7.4,1715.0,1.7,194.1,417201707,0.0,0
41720170702,24.6,22.6,2126.0,26.6,1119.0,52.5,6.8,2030.0,1.9,337.5,417201707,1.0,1
41720170703,24.9,22.7,5.0,27.5,1233.0,16.5,9.2,327.0,2.6,202.5,417201707,0.0,0
41720170704,26.4,23.4,415.0,30.7,1441.0,13.0,6.3,1435.0,1.5,202.5,417201707,0.0,0
41720170705,28.0,23.5,158.0,33.8,1525.0,0.0,4.8,1717.0,1.4,174.4,417201707,0.0,0
41720170706,0.0,24.3,438.0,34.9,1500.0,0.0,5.7,1615.0,1.5,312.2,417201707,0.0,0
41720170707,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,417201707,0.0,0
41720170708,26.4,24.3,717.0,28.1,1341.0,10.0,8.6,630.0,2.7,199.7,417201707,0.0,0
41720170709,26.8,23.8,2323.0,30.9,1452.0,49.0,7.2,2008.0,1.5,168.8,417201707,0.0,0
41720170710,24.7,22.7,2200.0,26.1,1318.0,0.0,8.9,1314.0,2.4,225.0,417201707,0.0,0
41720170711,26.4,22.8,15.0,31.4,1535.0,1.0,5.2,1627.0,1.6,239.1,417201707,0.0,0
41720170712,26.9,24.7,420.0,31.0,1534.0,0.5,5.2,1711.0,1.8,205.3,417201707,0.0,0
41720170713,27.8,23.6,331.0,31.9,1500.0,0.0,5.5,1449.0,1.5,205.3,417201707,0.0,0
41720170714,29.0,26.5,534.0,33.4,1226.0,0.0,8.2,1520.0,1.9,199.7,417201707,0.0,0
41720170715,25.0,23.4,503.0,27.1,2.0,17.0,6.4,1056.0,1.9,205.3,417201707,0.0,0
41720170716,26.2,23.0,337.0,29.1,1424.0,49.0,6.3,344.0,1.6,67.5,417201707,0.0,0
41720170717,26.7,23.6,2321.0,29.4,1033.0,1.0,6.1,1308.0,1.9,213.8,417201707,0.0,0
41720170718,26.5,23.7,1.0,30.7,1737.0,2.0,4.7,1617.0,1.7,284.1,417201707,0.0,0
41720170719,28.5,24.9,236.0,34.2,1359.0,0.0,4.9,1655.0,1.4,275.6,417201707,0.0,0
41720170720,29.5,25.9,509.0,34.4,1426.0,0.0,5.1,1725.0,1.8,281.3,417201707,0.0,0
41720170721,29.6,27.1,602.0,32.5,1516.0,0.0,5.8,1140.0,2.2,199.7,417201707,0.0,0
41720170722,29.2,27.5,732.0,32.2,1657.0,0.0,5.7,1614.0,2.3,261.6,417201707,0.0,0
41720170723,26.8,25.9,946.0,27.9,6.0,29.5,6.1,410.0,2.2,194.1,417201707,0.0,0
41720170724,26.2,24.6,900.0,27.5,1555.0,10.0,3.7,335.0,1.2,205.3,417201707,0.0,0
41720170725,30.3,25.4,605.0,36.1,1621.0,0.0,5.9,1117.0,1.7,73.1,417201707,0.0,0
41720170726,28.8,24.4,542.0,32.9,1500.0,0.0,7.6,955.0,2.2,143.4,417201707,0.0,0
41720170727,27.4,25.0,614.0,30.1,1604.0,2.0,4.6,1046.0,1.4,165.9,417201707,0.0,0
41720170728,25.2,24.1,822.0,27.7,1702.0,12.5,4.0,803.0,1.4,163.1,417201707,1.0,1
41720170729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417201707,0.0,0
41720170730,27.6,24.3,530.0,32.6,1532.0,0.0,5.0,922.0,1.8,182.8,417201707,0.0,0
41720170731,25.0,23.5,1134.0,26.9,5.0,14.0,5.7,2009.0,1.5,84.4,417201707,1.0,1
41720170801,28.2,23.4,608.0,33.5,1607.0,1.5,4.4,1021.0,1.4,191.3,417201708,0.0,0
41720170802,29.9,27.0,402.0,34.3,1357.0,0.0,5.7,1517.0,1.1,64.7,417201708,0.0,0
41720170803,29.7,27.0,652.0,33.0,1513.0,0.0,6.4,1742.0,1.9,92.8,417201708,0.0,0
41720170804,30.1,26.0,551.0,34.9,1651.0,0.0,5.6,1837.0,1.6,309.4,417201708,1.0,1
41720170805,31.6,27.6,504.0,36.8,1334.0,0.0,6.6,1444.0,1.7,348.8,417201708,0.0,0
41720170806,29.8,27.9,2357.0,33.2,1653.0,0.0,7.5,950.0,1.5,168.8,417201708,0.0,0
41720170807,28.6,25.3,643.0,34.0,1243.0,0.0,5.9,1407.0,1.7,196.9,417201708,0.0,0
41720170808,27.8,25.0,548.0,31.3,1200.0,0.0,5.5,1522.0,1.8,241.9,417201708,0.0,0
41720170809,27.0,23.7,2354.0,31.5,1524.0,0.5,6.7,1609.0,1.8,115.3,417201708,0.0,0
41720170810,24.1,23.2,124.0,25.4,1132.0,14.0,5.1,32.0,1.5,78.8,417201708,0.0,0
41720170811,26.7,23.7,547.0,32.0,1340.0,0.5,5.9,1621.0,1.8,210.9,417201708,0.0,0
41720170812,27.4,23.5,555.0,31.8,1354.0,0.0,5.9,643.0,1.9,42.2,417201708,0.0,0
41720170813,25.6,24.1,747.0,27.5,1555.0,0.0,6.2,2236.0,2.2,112.5,417201708,0.0,0
41720170814,24.1,22.8,557.0,25.5,1106.0,3.0,6.2,945.0,2.1,84.4,417201708,0.0,0
41720170815,21.9,20.9,2356.0,24.8,38.0,84.5,7.3,1908.0,2.5,39.4,417201708,0.0,0
41720170816,23.6,20.6,505.0,26.7,1403.0,2.5,7.2,508.0,2.8,78.8,417201708,0.0,0
41720170817,25.0,21.9,445.0,28.7,1328.0,0.5,5.4,317.0,1.8,81.6,417201708,0.0,0
41720170818,26.3,23.6,302.0,30.8,1521.0,0.0,4.6,1655.0,1.4,239.1,417201708,0.0,0
41720170819,25.9,23.3,544.0,29.1,1426.0,13.5,9.6,2349.0,1.8,160.3,417201708,0.0,0
41720170820,23.3,21.9,701.0,25.0,1551.0,82.5,8.5,11.0,2.5,191.3,417201708,1.0,1
41720170821,25.7,23.2,407.0,28.8,1612.0,5.0,8.3,327.0,2.8,157.5,417201708,1.0,1
41720170822,27.5,23.9,615.0,32.1,1508.0,0.0,5.6,1351.0,1.6,208.1,417201708,0.0,0
41720170823,27.6,24.7,855.0,30.4,1344.0,47.0,8.6,1445.0,2.4,258.8,417201708,0.0,0
41720170824,26.9,24.0,2257.0,28.9,1250.0,12.0,11.3,922.0,3.2,202.5,417201708,0.0,0
41720170825,26.4,23.2,411.0,33.0,1425.0,0.0,5.6,1227.0,1.4,5.6,417201708,1.0,1
41720170826,25.2,20.7,644.0,30.1,1518.0,0.0,5.9,1411.0,1.5,303.8,417201708,0.0,0
41720170827,23.6,21.0,622.0,26.6,1444.0,0.0,4.4,1053.0,1.1,112.5,417201708,1.0,1
41720170828,21.4,18.0,1808.0,27.8,1233.0,21.0,7.3,1652.0,1.5,19.7,417201708,0.0,0
41720170829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417201708,0.0,0
41720170830,19.2,16.3,310.0,23.1,1708.0,0.0,6.3,145.0,1.7,334.7,417201708,1.0,1
41720170831,22.1,16.6,608.0,27.5,1416.0,0.0,5.2,1530.0,1.4,343.1,417201708,0.0,0
41720170901,23.5,17.6,642.0,29.4,1428.0,0.0,6.0,829.0,1.8,73.1,417201709,0.0,0
41720170902,23.8,18.9,623.0,29.7,1534.0,0.0,4.8,1737.0,1.3,306.6,417201709,0.0,0
41720170903,24.3,19.5,559.0,29.5,1446.0,0.0,4.1,1507.0,1.2,270.0,417201709,0.0,0
41720170904,24.7,19.6,622.0,30.3,1437.0,0.0,5.7,1345.0,1.3,194.1,417201709,0.0,0
41720170905,21.8,20.5,701.0,23.6,1120.0,0.0,4.3,1553.0,1.5,160.3,417201709,0.0,0
41720170906,20.1,18.4,2325.0,22.9,1223.0,1.5,3.7,1244.0,1.0,191.3,417201709,0.0,0
41720170907,21.6,17.2,619.0,26.5,1437.0,0.0,4.3,1341.0,1.3,244.7,417201709,0.0,0
41720170908,24.2,20.8,100.0,30.0,1439.0,0.0,4.8,1643.0,1.5,292.5,417201709,0.0,0
41720170909,23.9,19.4,635.0,29.2,1501.0,0.0,5.3,1440.0,1.3,351.6,417201709,1.0,1
41720170910,23.0,20.8,256.0,25.7,1436.0,0.0,3.8,1416.0,1.1,98.4,417201709,0.0,0
41720170911,21.5,18.9,826.0,23.7,1717.0,18.0,6.5,1053.0,1.7,56.3,417201709,0.0,0
41720170912,22.7,18.2,623.0,27.4,1454.0,0.0,6.3,1806.0,1.6,258.8,417201709,0.0,0
41720170913,22.1,17.1,409.0,27.4,1529.0,0.0,5.4,1721.0,1.4,300.9,417201709,0.0,0
41720170914,22.9,16.7,420.0,28.7,1453.0,0.0,5.2,2355.0,1.5,64.7,417201709,0.0,0
41720170915,22.7,18.0,642.0,27.9,1503.0,0.0,8.0,1054.0,2.6,137.8,417201709,0.0,0
41720170916,22.1,17.5,408.0,27.0,1431.0,0.0,7.5,1310.0,2.6,95.6,417201709,0.0,0
41720170917,23.4,19.3,644.0,28.5,1435.0,0.0,7.2,1711.0,2.4,334.7,417201709,0.0,0
41720170918,21.9,17.6,645.0,27.1,1418.0,0.0,5.7,1524.0,1.6,205.3,417201709,0.0,0
41720170919,22.3,19.5,108.0,25.2,1539.0,2.0,8.8,1502.0,2.7,258.8,417201709,0.0,0
41720170920,20.1,16.5,650.0,24.6,1522.0,0.0,5.7,1216.0,1.8,0.0,417201709,0.0,0
41720170921,20.3,14.3,614.0,26.7,1437.0,0.0,4.5,1349.0,1.2,81.6,417201709,0.0,0
41720170922,20.4,15.5,645.0,25.9,1407.0,0.0,5.7,1537.0,1.6,227.8,417201709,0.0,0
41720170923,21.1,17.3,124.0,26.8,1419.0,0.0,5.5,1452.0,1.7,205.3,417201709,1.0,1
41720170924,22.2,19.0,639.0,26.6,1409.0,0.0,5.6,2358.0,1.5,177.2,417201709,0.0,0
41720170925,23.7,18.2,527.0,30.1,1520.0,0.0,4.7,21.0,1.2,157.5,417201709,0.0,0
41720170926,24.1,19.7,618.0,29.4,1306.0,0.0,5.3,130.0,1.5,81.6,417201709,0.0,0
41720170927,21.8,19.5,548.0,25.6,1545.0,0.0,5.8,1737.0,1.7,357.2,417201709,0.0,0
41720170928,19.2,15.0,2241.0,24.4,1322.0,0.0,8.4,2033.0,2.3,326.3,417201709,0.0,0
41720170929,17.3,12.7,732.0,21.2,1541.0,0.0,6.6,1451.0,2.0,250.3,417201709,0.0,0
41720170930,19.7,16.1,443.0,24.6,1552.0,0.0,6.1,1059.0,2.1,202.5,417201709,0.0,0
41720171001,17.5,14.0,2123.0,21.2,1149.0,8.0,7.2,2116.0,1.6,75.9,417201710,0.0,0
41720171002,20.9,14.7,1.0,27.7,1518.0,4.0,6.9,41.0,2.0,70.3,417201710,1.0,1
41720171003,17.2,13.2,800.0,21.8,1411.0,0.0,6.8,2233.0,2.0,14.1,417201710,0.0,0
41720171004,16.9,12.2,532.0,23.1,1513.0,0.0,5.3,1631.0,1.8,300.9,417201710,0.0,0
41720171005,18.2,14.7,633.0,21.6,1317.0,0.0,6.0,805.0,2.1,70.3,417201710,0.0,0
41720171006,18.4,15.4,456.0,22.8,1200.0,0.0,6.5,1241.0,2.1,101.3,417201710,0.0,0
41720171007,20.7,17.1,5.0,26.3,1621.0,0.0,4.1,4.0,1.1,78.8,417201710,1.0,1
41720171008,21.3,19.1,628.0,26.3,1453.0,0.0,4.9,1429.0,1.5,196.9,417201710,0.0,0
41720171009,21.2,18.3,124.0,26.0,1459.0,0.0,4.6,1321.0,1.4,334.7,417201710,0.0,0
41720171010,20.6,17.8,517.0,23.7,1417.0,0.5,6.1,2257.0,1.4,182.8,417201710,0.0,0
41720171011,14.8,11.7,0.0,20.6,1.0,18.0,6.7,1819.0,2.1,295.3,417201710,0.0,0
41720171012,10.9,9.1,2338.0,12.8,1527.0,0.0,5.1,340.0,1.6,329.1,417201710,0.0,0
41720171013,12.8,6.2,646.0,17.7,1555.0,0.0,4.7,1419.0,1.4,255.9,417201710,1.0,1
41720171014,14.5,8.8,638.0,19.1,1446.0,0.0,7.4,1459.0,1.7,306.6,417201710,0.0,0
41720171015,15.6,9.9,646.0,20.8,1507.0,0.0,5.6,1054.0,1.7,39.4,417201710,0.0,0
41720171016,16.1,13.7,531.0,19.3,1536.0,0.0,4.9,1830.0,1.4,323.4,417201710,0.0,0
41720171017,15.9,9.8,653.0,22.5,1516.0,0.0,4.5,1454.0,1.2,337.5,417201710,1.0,1
41720171018,16.0,14.7,730.0,17.9,1354.0,0.0,6.4,859.0,1.9,45.0,417201710,0.0,0
41720171019,16.2,11.9,645.0,20.9,1424.0,0.0,4.5,857.0,1.5,56.3,417201710,0.0,0
41720171020,16.9,12.6,627.0,23.0,1537.0,0.0,4.3,1628.0,1.1,270.0,417201710,1.0,1
41720171021,17.5,12.2,651.0,23.0,1416.0,0.0,5.5,1512.0,1.3,303.8,417201710,0.0,0
41720171022,16.1,12.2,639.0,21.3,1245.0,0.0,9.8,1535.0,2.9,81.6,417201710,1.0,1
41720171023,13.9,9.7,658.0,18.8,1537.0,0.0,6.6,15.0,1.5,56.3,417201710,1.0,1
41720171024,14.6,10.7,633.0,19.6,1554.0,0.0,4.4,1652.0,1.2,267.2,417201710,0.0,0
41720171025,14.6,10.5,717.0,20.0,1432.0,0.0,5.6,1313.0,1.2,303.8,417201710,0.0,0
41720171026,15.0,11.8,410.0,18.3,1212.0,0.0,4.3,1443.0,1.1,357.2,417201710,0.0,0
41720171027,17.1,11.8,732.0,22.8,1514.0,0.0,3.5,1846.0,1.0,284.1,417201710,0.0,0
41720171028,17.0,12.1,702.0,23.6,1340.0,0.0,6.1,914.0,1.4,59.1,417201710,1.0,1
41720171029,11.8,6.7,2359.0,17.4,1225.0,0.0,8.2,1635.0,2.3,295.3,417201710,1.0,1
41720171030,8.1,4.5,652.0,12.2,1448.0,0.0,6.8,12.0,1.9,312.2,417201710,0.0,0
41720171031,10.4,4.3,538.0,15.8,1408.0,0.0,5.7,1525.0,1.5,202.5,417201710,0.0,0
41720171101,14.1,11.2,313.0,17.8,1400.0,0.0,5.8,1426.0,2.3,191.3,417201711,0.0,0
41720171102,15.3,13.7,450.0,17.9,1534.0,0.0,4.5,1359.0,1.7,253.1,417201711,0.0,0
41720171103,12.0,6.8,2347.0,17.3,1334.0,5.0,7.0,1919.0,2.5,8.4,417201711,0.0,0
41720171104,7.9,5.0,335.0,12.7,1255.0,0.0,6.0,128.0,1.5,345.9,417201711,0.0,0
41720171105,9.0,3.8,442.0,14.8,1326.0,0.0,4.2,1259.0,1.1,315.0,417201711,1.0,1
41720171106,11.5,8.4,1.0,16.0,1506.0,0.0,4.2,1631.0,1.2,222.2,417201711,0.0,0
41720171107,15.1,9.8,37.0,19.6,1427.0,0.0,3.9,1449.0,1.0,171.6,417201711,0.0,0
41720171108,13.3,8.2,2329.0,17.0,1303.0,0.0,7.3,1449.0,2.0,323.4,417201711,0.0,0
41720171109,10.6,5.3,704.0,16.0,1425.0,0.0,3.3,25.0,1.0,337.5,417201711,0.0,0
41720171110,10.7,6.2,2341.0,15.3,1105.0,6.0,9.8,1354.0,2.2,199.7,417201711,0.0,0
41720171111,6.5,4.6,646.0,10.1,1545.0,0.0,7.2,936.0,1.7,306.6,417201711,1.0,1
41720171112,6.3,2.0,736.0,10.9,1407.0,0.0,3.8,1553.0,1.1,14.1,417201711,1.0,1
41720171113,9.0,4.3,325.0,11.8,1847.0,0.5,6.5,1521.0,1.7,160.3,417201711,0.0,0
41720171114,8.4,4.0,2306.0,11.7,59.0,0.0,7.9,139.0,2.0,306.6,417201711,1.0,1
41720171115,3.7,0.3,2112.0,6.7,1307.0,0.0,8.3,1324.0,2.3,289.7,417201711,1.0,1
41720171116,2.3,-0.9,708.0,6.6,1424.0,0.0,4.9,2.0,1.3,334.7,417201711,1.0,1
41720171117,3.9,0.2,351.0,7.7,1507.0,0.0,6.9,2344.0,1.4,354.4,417201711,2.0,1
41720171118,-2.0,-3.8,845.0,2.6,1.0,0.0,8.2,503.0,3.0,306.6,417201711,0.0,0
41720171119,-0.8,-4.9,713.0,2.9,1552.0,0.0,6.8,1353.0,1.8,357.2,417201711,0.0,0
41720171120,0.7,-1.8,515.0,4.5,1145.0,0.0,4.5,1408.0,1.2,303.8,417201711,0.0,0
41720171121,2.2,-2.6,728.0,7.6,1509.0,0.0,4.6,903.0,0.9,61.9,417201711,0.0,0
41720171122,5.7,1.8,2350.0,10.9,1345.0,0.0,9.3,1417.0,1.9,289.7,417201711,1.0,1
41720171123,1.8,-0.8,641.0,5.0,1343.0,1.0,8.3,1236.0,1.9,312.2,417201711,0.0,0
41720171124,-0.1,-2.3,531.0,2.7,1331.0,0.0,6.6,1606.0,1.5,272.8,417201711,0.0,0
41720171125,4.2,-1.4,101.0,8.0,2209.0,32.0,8.1,1246.0,1.9,165.9,417201711,1.0,1
41720171126,4.5,0.3,2333.0,7.7,1149.0,0.0,6.0,1206.0,1.5,0.0,417201711,0.0,0
41720171127,3.3,-1.8,754.0,9.0,1440.0,0.0,3.7,1700.0,1.0,261.6,417201711,0.0,0
41720171128,6.9,2.6,521.0,10.4,1541.0,0.0,5.1,1209.0,1.1,182.8,417201711,0.0,0
41720171129,2.8,-1.7,2245.0,8.9,253.0,0.0,6.1,852.0,2.1,281.3,417201711,0.0,0
41720171130,-2.1,-4.4,803.0,1.3,1419.0,0.0,7.5,1458.0,2.4,261.6,417201711,0.0,0
41720171201,-1.4,-5.3,645.0,2.6,1327.0,0.0,5.4,1523.0,1.7,191.3,417201712,0.0,0
41720171202,2.5,-2.8,617.0,7.2,1349.0,0.0,4.7,1146.0,1.3,146.3,417201712,1.0,1
41720171203,5.5,2.6,651.0,9.1,1403.0,2.0,6.3,438.0,1.5,191.3,417201712,2.0,1
41720171204,-1.0,-5.1,2316.0,4.7,119.0,0.0,8.6,1531.0,2.5,289.7,417201712,0.0,0
41720171205,-4.2,-6.4,746.0,-1.5,1646.0,0.0,7.4,19.0,2.0,317.8,417201712,0.0,0
